naics_code,safegraph_place_id,location_name,street_address,city,region,postal_code,country,phone,latitude,longitude
451211,sg:89081781340442cdb45bf790f566ab41,Classic Book Shop,32336 Woodward Ave,Royal Oak,MI,48073,US,12486557307,42.52765,-83.195027
311811,sg:d2c02132d2254fc397bf02ea061d49ae,Crane's Pie Pantry Restaurant & Winery,6054 124th Ave,Fennville,MI,49408,US,,42.593634,-86.137042
451211,sg:076d2559c12c485dae8d5b27f4d2cdb4,Readers World Bookstore,194 S River Ave,Holland,MI,49423,US,16163968548,42.79018,-86.109267
311811,sg:6aaa05f34ea74a5eab131195820bfe20,Kelly's Pie Shop,3990 Bird Rd,Clarkston,MI,48348,US,12488816414,42.791958,-83.470969
712110,sg:6b0c33aac26c4492b56e63d31fcd774f,Dossin Great Lakes Museum,5401 Woodward Ave,Detroit,MI,48202,US,,42.359778,-83.067238
712110,sg:fcc4fd323fd5433fab0115d3d2b5004f,Muskegon County Museum Of African American History,7 Center St,Muskegon Heights,MI,49444,US,12317399500,43.201764,-86.244202
512131,sg:00222ccc708c4d7aaee605f840e3bc17,Subi's Place Gentlemens Club,12916 Northline Rd,Southgate,MI,48195,US,17342832050,42.214032,-83.183339
712110,sg:22ff7fbefbea4d229ea2b5f02cc5c588,Siegfried H Horn Archaelogoical Museum,4150 Administration Dr,Berrien Sprgs,MI,49104,US,12694713273,41.955342,-86.355608
712110,sg:1ec2e7f1ce4b4b82802774f6c14d29b5,Paul Dickerson Studio Art Museum,7376 101st Ave,South Haven,MI,49090,US,,42.429641,-86.263075
311811,sg:fea1a466388a4ba0a29cf6fcece8b074,The Pastry Palace,28525 Beck Rd Unit 117,Wixom,MI,48393,US,12483802810,42.500804,-83.517198
712110,sg:1f850f94b4d94fdaa8bc46e764e24a30,Mayville Area Historical Museum,2124 E Ohmer Rd,Mayville,MI,48744,US,19898437185,43.336506,-83.332911
311811,sg:2cef931c3c3449978970d9aac71efc01,Donika's Home Baked Goods,32659 Ford Rd,Garden City,MI,48135,US,17343532676,42.324716,-83.363823
311811,sg:e03c0302de04406a92e6c074669d8a93,Tom's Mom's Cookies,267 S Spring St,Harbor Springs,MI,49740,US,12315266606,45.430133,-84.987899
451211,sg:018e3b84b9f64e42b15903cfca8ddd49,Motte & Bailey Booksellers,212 N 4th Ave,Ann Arbor,MI,48104,US,17346690451,42.282741,-83.74705
512131,sg:1431b3cefeb84772b8ea45c3097331f9,Tony Roney's Comic Vibe Comedy Club,18426 Plymouth Rd,Detroit,MI,48228,US,12489066119,42.372384,-83.221174
712110,sg:ea18204e313747afac0021efa5b22ba3,Museum Of Microcomputing,1064 San Lucia Dr SE,Grand Rapids,MI,49506,US,16162432018,42.942884,-85.620713
311811,sg:5743cbd11c2547eb94c851494355fd34,Main Street Cafe & Bakery,15 S Main St,Pigeon,MI,48755,US,19894533663,43.829656,-83.270267
451211,sg:41955b5f1e4c412ba55e3faf4c3f475f,Good Old Books George Ball Bookseller,305 River St,Leland,MI,49654,US,12312562396,45.022504,-85.757449
712110,sg:71128de114a84bf29219b639599d50a9,Charlton Park Village And Museum,2545 S Charlton Park Rd,Hastings,MI,49058,US,16169453775,42.617563,-85.212052
451211,sg:f34c46b91b034e9da77d1e27fbea7050,Books-A-Million,2121 N Monroe St Unit 550,Monroe,MI,48162,US,17342414830,41.947247,-83.388364
512131,sg:b3cacae229d348f983a2dfbe7be88ef8,The Murder Mystery Company Livonia,27777 Schoolcraft Rd,Livonia,MI,48150,US,,42.383009,-83.318398
712110,sg:62a74858739946388bf5851b0e831ed1,Ann Arbor Hands On Museum,220 E Ann St,Ann Arbor,MI,48104,US,,42.281758,-83.746537
451211,sg:8bb0bbb54fa6433a9b6b4b5962e540f1,Source Booksellers,4240 Cass Ave Ste 105,Detroit,MI,48201,US,13138321155,42.351419,-83.063828
512131,sg:06e5b0d264c145d5af347bc00c3e4db7,MJR Digital Cinemas,50675 Gratiot Ave,Chesterfield,MI,48051,US,15865982500,42.67305,-82.83768
311811,sg:a640b94280d14d43aff0f28cacb2e9d9,Sorella's Custom Cakes,31236 5 Mile Rd,Livonia,MI,48154,US,17345255544,42.398921,-83.352994
311811,sg:0497b056ea264362ab94e4ce6544b94c,Nestlé Café,4153 Orchard Lake Rd,Orchard Lake,MI,48323,US,,42.5778,-83.361655
451211,sg:486520116a2c417795ccd111449d0fb3,McLean & Eakin Booksellers,307 E Lake St,Petoskey,MI,49770,US,12313471180,45.375083,-84.956794
311811,sg:724c711ec9ee49469208ec1a16bdee65,The Blue Julep,145 N Jackson St,Jackson,MI,49201,US,15179458011,42.248287,-84.408428
512131,sg:aeae78fef31842a3bcc47eb145bbff60,Redford Theatre,17360 Lahser Rd,Detroit,MI,48219,US,13135372560,42.417408,-83.257524
311811,sg:52ed45c8be8d479db11c80b8b8f5c76a,Cake Crumbs,28569 Northwestern Hwy,Southfield,MI,48034,US,12482816456,42.497123,-83.301622
712110,sg:8dcfea1a502c4d8ba3dedd44e96cc8b8,Midwest Miniatures Museum,6855 W Hickory Rd,Hickory Crnrs,MI,49060,US,,42.441753,-85.421142
451211,sg:13d266a4c8e4464489c083b75daed6e4,Reliteration,610 S Main St,Almont,MI,48003,US,18107060220,42.91605,-83.046092
451211,sg:adb03736e32448a885580ed1b6a95a94,Seedlings Braille Books For Children,14151 Farmington Rd,Livonia,MI,48154,US,17344278552,42.385075,-83.374683
451211,sg:8b4c351f19724d6fafd03018c32050c4,Hometown Gazette,220 N Broadway St,Union City,MI,49094,US,15177417646,42.067148,-85.134701
311811,sg:8a4a7bb227b444f5ad816a2df5a355a4,United Bakery Distributors,27900 Pontiac Trl,South Lyon,MI,48178,US,12484378327,42.490195,-83.652509
712110,sg:56b6492892bb423099af7b672af87dbd,Upper Peninsula Children's Museum,123 W Baraga Ave,Marquette,MI,49855,US,19062263911,46.54047,-87.394517
712110,sg:a7b3ca071c7e43c1aecd39da086a444d,National Museum Of The Tuskegee Airmen,Historic Fort Wayne,Detroit,MI,48209,US,,42.309366,-83.114659
311811,sg:ed8f02209c514d9b9ab693a4d9b71c95,Semi Sweets,300 E 1st St,Flint,MI,48502,US,18106408504,43.016869,-83.686936
311811,sg:2175fb58d34c4860a1e111f3258a88a2,Super Cream Bakery,1560 44th St SW,Wyoming,MI,49509,US,16162490605,42.883876,-85.70338
311811,sg:2f3ad95ce9a84d5ca51559c065f804c0,Whey Better Bakery,111 W Saint Paul St,Brighton,MI,48116,US,18109861202,42.529895,-83.780902
512131,sg:6fee254c449541128cf1f33b293f5a29,MJR Digital Cinemas,17400 Hall Rd,Clinton Township,MI,48038,US,,42.624822,-82.945799
311811,sg:a637769f463d4ff3952983a5fb32b9ab,Nourish,329 N Main St,Cheboygan,MI,49721,US,12312683221,45.645833,-84.476055
311811,sg:d96aae2a3e1f4f6881cba9faef55b5dd,Insomnia Cookies,10745 48th Ave Ste A100,Allendale,MI,49401,US,16162393217,42.963894,-85.90479
512131,sg:0d72d4b489504c06a99f78a76d7c4731,NCG Cinemas,414 N Willowbrook Rd,Coldwater,MI,49036,US,15172799189,41.943734,-84.971826
512131,sg:25009a1e8f164f67965902c40c18e398,Erotic Image Entertainment,551 E 11 Mile Rd,Madison Heights,MI,48071,US,12484249600,42.491123,-83.101384
712110,sg:91957c98b76f4419a5783b6447664882,Keewatin Maritime Museum,225 Union St,Douglas,MI,49406,US,12698572464,42.648028,-86.203133
451211,sg:5e27a9e9e0974941bb79f48518e139d1,Pack Shack,23589 Van Born Rd,Taylor,MI,48180,US,13132990550,42.268891,-83.265382
451211,sg:2220aa856ee3480aa87c680223658bca,Cheryl's Bookstore,3647 Bay Rd,Saginaw,MI,48603,US,19897900114,43.46047,-83.976122
311811,sg:a53ad1b0029a4a558117b24a16ae8ffe,Fun with Frosting,1539 N Leroy St,Fenton,MI,48430,US,18103548699,42.81856,-83.708064
451211,sg:6c9cfec2fd86430196c9f78c5ba16bc5,Blue Vase Books,2048 M 137,Interlochen,MI,49643,US,12312763338,44.658168,-85.768829
451211,sg:d52b35ee789446528f515ed04adf82ba,Bangor Plastics Inc,809 Washington St,Bangor,MI,49013,US,12694277971,42.314934,-86.119295
512131,sg:0a4f008ad34f480aaeb8e20cdaaed3dd,Mikado Civic Center,2291 N Barlow Rd,Lincoln,MI,48742,US,19897367374,44.70761,-83.404356
311811,sg:d18f10091811404ca9e1a3b128882fea,Looney Baker,2948 E Highland Rd,Highland,MI,48356,US,,42.653346,-83.572018
311811,sg:6e511b0473c143879f2512628338d857,Tower Sweets,36870 Ryan Rd,Sterling Heights,MI,48310,US,15869838794,42.563567,-83.069205
512131,sg:c4a891aae41546cb94a471525e58f630,Bluestage Jams,398 Brooklyn Rd,Jackson,MI,49201,US,,42.165772,-84.255776
712110,sg:89f900e172dc4fb099071197cb86d7ba,Saginaw Museum,1126 N Michigan Ave,Saginaw,MI,48602,US,19897542491,43.424044,-83.953605
311811,sg:940a6926fc014273a4e2d37801d28cec,Belman's Bakery,1028 Chicago Dr SW,Wyoming,MI,49509,US,16162480113,42.935299,-85.692392
512131,sg:82f01210c0ed47bbb6fea928eec68ce5,Harpos,14238 Harper Ave,Detroit,MI,48213,US,13138241700,42.403857,-82.966361
451211,sg:d48a5424e5e04ea5b2895c6f5e998e63,Warpzone Comics & Collectibles,15540 King Rd,Riverview,MI,48193,US,17342588761,42.15579,-83.210879
451211,sg:ffbcfa06390d436396eeea3c1c1c6b9c,Olivet Book & Gift,100 N Second Ave,Alpena,MI,49707,US,19893543331,45.062248,-83.433167
311811,sg:ad2d07f8a55248f88128e7860efcef2a,The Benzie County Express,228 Snell Rd,Frankfort,MI,49635,US,19894138388,44.622168,-86.230696
311811,sg:bb07f40959624d0e9bbd46683f3bd06e,Paramount Baking,29790 Little Mack Ave,Roseville,MI,48066,US,13136904844,42.515506,-82.908039
445291,sg:41eac9527a5e4be49d5d5f20d8f7c1ac,Mrs. Fields Gifts,2121 N Monroe St,Monroe,MI,48162,US,17342418312,41.94791,-83.387928
311811,sg:ab303b3e21164540a180de404d666f86,Boule Artisan Bakery,880 W Ann Arbor Trl,Plymouth,MI,48170,US,17343546980,42.370116,-83.470155
311811,sg:63c27ed21bba445da19141b6db75ca6a,Randall Bakery,505 Sunday Lake St,Wakefield,MI,49968,US,19062245401,46.473308,-89.941425
512131,sg:1e0a062e3f9a46bbbed30a9fb2a9985f,GQT Grand Haven 9,17220 Hayes St,Grand Haven,MI,49417,US,16168447469,43.029219,-86.215874
451211,sg:7c6cb80b8f01472192fad036b8e7a377,Fun 4 All,3773 Carpenter Rd,Ypsilanti,MI,48197,US,17344779994,42.234865,-83.677001
451211,sg:7d73a3c890434c9d9423e897dfd11b9a,Greg Seaman Music Instruction,322 E Front St,Traverse City,MI,49684,US,12313137061,44.763813,-85.617122
712110,sg:346bcc3efd6d4b10aad3b7793e7b1dbd,Wing House Museum,27 S Jefferson St,Coldwater,MI,49036,US,15172782871,41.939023,-84.997422
451211,sg:0f18b8216ad54804a0a64bddee4543f0,Scholastic Book Fairs,41714 Haggerty Cir S,Canton,MI,48188,US,17343942780,42.282135,-83.449466
451211,sg:bb77e7619c4741d08aee45478d41ad2b,P2,22967 Woodward Ave Ste 129,Ferndale,MI,48220,US,12489332631,42.462307,-83.136329
311811,sg:2b294061a4094658b461bd19b18507b6,Amita's Bakery,46362 Dequindre Rd,Shelby Township,MI,48317,US,15869970917,42.634501,-83.091321
512131,sg:2b2930c7d53e461fbb47fcc10d9873fa,Wonderland Cinema,402 N Front St,Niles,MI,49120,US,12696831112,41.832057,-86.259124
712110,sg:b0ce95e1810247239a816de416404b8e,Lakeshore Museum Center,367 N 3rd St,Rogers City,MI,49779,US,,45.422636,-83.819643
311811,sg:eb4db70908454c1bac59bd6d38ca0265,Cupcakes and Kisses,108 S Saginaw St,Holly,MI,48442,US,12483825314,42.791634,-83.627923
311811,sg:3737fe357278409ab6eb8f95ab113e73,Lev's Bakery Shop,124 E Chicago Blvd Ste 1,Tecumseh,MI,49286,US,15174232948,42.003812,-83.944504
311811,sg:61144666248646f38ab857d7aae9518f,Shirley Goodness Cupcakes,125 Murphy St,Jonesville,MI,49250,US,15173203210,41.981054,-84.672789
512131,sg:0f2515b12d2f4cd4a70c32458474182d,Orbit Room,2525 Lake Eastbrook Blvd SE,Grand Rapids,MI,49546,US,16169421328,42.917044,-85.58052
712110,sg:018aaca85e814dc7a4e8f9dcb0a78c81,Grand Rapids Children's Museum,11 Sheldon Ave NE,Grand Rapids,MI,49503,US,16162354726,42.963503,-85.667206
451211,sg:d3ec7659f27e4bfbb15f547497a5f99a,Goldmine Comics & Cards,65 54th St SW,Grand Rapids,MI,49548,US,16165347227,42.866351,-85.665287
712110,sg:39b4ecc735154f70940dd6f4762ba7f1,Lansing North Lansing Electric Railroad Museum,317 E Cesar E Chavez Ave,Lansing,MI,48906,US,,42.747589,-84.548728
712110,sg:6421e5a588c946da862b4fa3c2e7386d,Yankee Air Museum,47884 D Street,Ypsilanti,MI,48197,US,17344834030,42.239131,-83.508261
311811,sg:d49fc453fd77406aab2897651a0397f3,Illyria Bakery,1265 Silverbell Rd,Rochester,MI,48306,US,,42.724421,-83.161205
451211,sg:27533752f0c74303a2518fca1f716f74,Go Calendars & Books,27246 Novi Rd Spc D166,Novi,MI,48377,US,12485676187,42.492287,-83.471155
451211,sg:2bc1a30a2e314a7d9e3a2fe83061529d,Excelsior Games and Comics,306 S Lafayette St,Greenville,MI,48838,US,16162253350,43.178296,-85.25281
512131,sg:6d31d68a540645d686a3d9f97829b3e4,Detroit Hunks Male Revue,1540 Woodward Ave,Detroit,MI,48226,US,,42.33562,-83.049618
451211,sg:5d02b42acf444c828f33167f0d85b127,Seams Like New,130 W Main St,Gaylord,MI,49735,US,19894482288,45.027557,-84.675108
311811,sg:6f6d18d68ab3434b9378ddfb6043995c,Ackroyd's Scottish Bakery,25566 5 Mile Rd,Redford,MI,48239,US,13135321181,42.399858,-83.295082
512131,sg:8f8624750b6a407f89d933f1f9f08bc9,GQT Quality 10 GDX,3250 Kabobel Dr,Saginaw,MI,48604,US,19897978463,43.482324,-83.979616
311811,sg:4d529cf43d624cd2a95c3532c9cbd88b,Paris Pastry,4017 15 Mile Rd,Sterling Heights,MI,48310,US,15867227727,42.551294,-83.068488
311811,sg:950bac54f6cd46a68c9c190a76100bb2,Militello's Bakery,52950 Van Dyke Ave,Shelby Township,MI,48316,US,15862549700,42.683482,-83.033647
311811,sg:a0e852d2d34b4f7a9f08abe74278f9e2,Benny's Bakery,111 W Michigan Ave,Saline,MI,48176,US,17344299120,42.166213,-83.781663
311811,sg:4e0c8fa767844febb58d8eb6b8477b71,Savory Foods,900 Hynes Ave SW,Grand Rapids,MI,49507,US,16162412583,42.945506,-85.675328
311811,sg:b6931abee4974ca286fea2a87b15dfec,Balkan Bakery,35791 Harper Ave,Clinton Township,MI,48035,US,15867460762,42.560732,-82.870283
512131,sg:d91931db54f140e69ef17855d3db04c3,Phoenix Theatres,2121 N Monroe St,Monroe,MI,48162,US,,41.947712,-83.388149
512131,sg:3f3ee81456a24152af7b1d7450c5ab2f,Celebration! Cinema,1468 Cinema Way,Benton Harbor,MI,49022,US,12699347469,42.076405,-86.422625
311811,sg:71493ff5b4a144e384530188dee0f3e1,Sarkozy Bakery,335 N Burdick St,Kalamazoo,MI,49007,US,,42.294207,-85.58359
311811,sg:6f808da30d9b438ca8ef1e4224b5e158,Topnotch Cookies & Cakes,1849 Knolson St,Westland,MI,48185,US,17344679550,42.320873,-83.421029
451211,sg:20771b8b61b046aa863ea8c6e93bf1c1,Neverending Story,356 W Nepessing St,Lapeer,MI,48446,US,18106649338,43.054211,-83.312388
512131,sg:3a1b50bf79f240c597188a75e1d0ec71,GQT Kalamazoo 10,820 Maple Hill Dr,Kalamazoo,MI,49009,US,12693457469,42.298678,-85.656886
311811,sg:4e8f12249b44431d83a772f812e09cae,The Oven Mitt,217 E 24th St,Holland,MI,49423,US,16162950968,42.776057,-86.098283
311811,sg:25f20c78b9cf465dab796ec2e4fcedee,Zeeland Bakery,130 E Main Ave,Zeeland,MI,49464,US,16167724558,42.812141,-86.015356
712110,sg:f2f83a544e19475a9fdfb37b04678b3a,Call Of Wild Museum,850 S Wisconsin Ave,Gaylord,MI,49735,US,,45.018763,-84.683911
512131,sg:2090368d7305494ab91826f114da7dc9,Birchwood Cinemas,4230 24th Ave,Fort Gratiot,MI,48059,US,18103858817,43.032107,-82.45548
311811,sg:4884ce5011df4eb0afe8a528f94ba642,Villa Bakery & Delicatessen,6237 Middlebelt Rd,Garden City,MI,48135,US,17344256245,42.33168,-83.331671
311811,sg:b4a678c607b648c18d4953b7d617236b,Whipped Bakery,401 N Clippert St,Lansing,MI,48912,US,15174832653,42.737504,-84.509054
311811,sg:e6c52ccd215141c98930f2ab4af3ceee,Nabisco Brands,24100 Research Dr,Farmington Hills,MI,48335,US,12488881500,42.465446,-83.426078
712110,sg:796a100cdf1140dab3bb18af8821ee76,Traverse City Con Foster Museum,322 Sixth St,Traverse City,MI,49684,US,16169224905,44.761909,-85.627106
451211,sg:936a3d7a3d884609aa0731573cb392d3,Barnes and Noble,3311 Tittabawassee Rd,Saginaw,MI,48604,US,19897909214,43.479651,-83.981541
311811,sg:0b331d46573341d5bbb2e92e143b35e3,Oven Fresh Bakery,4616 S Creyts Rd,Lansing,MI,48917,US,15173229300,42.686379,-84.642983
311811,sg:b72d1094966840f882dd7c37d19e5c9f,JJ's Sweet Treats,35 Hamblin Ave W,Battle Creek,MI,49017,US,12698300817,42.318357,-85.18657
311811,sg:fc2a0010c4924601abbc0528e9adec1c,Bert's Bakery,309 River St,Kalamazoo,MI,49048,US,12993492091,42.285295,-85.513368
451211,sg:726452fa181e481aadd175f81f6c3315,Barnes and Noble,3120 Fairlane Dr,Allen Park,MI,48101,US,13132710688,42.284328,-83.20762
451211,sg:7ab7c27a145042a2a2c705bdc6af95cb,Ulrich's Bookstore,1200 S University Ave,Ann Arbor,MI,48104,US,17346623201,42.274899,-83.734405
512131,sg:47240467b24e44959f14028d8c127881,Grand Rapids City Hall,300 Monroe Ave NW,Grand Rapids,MI,49503,US,16164563000,42.969275,-85.671619
311811,sg:883b56547c8f4c08bd1c01f630b9cbbf,Yell Sweets,14142 Lakeside Blvd N,Shelby Township,MI,48315,US,15867994560,42.631595,-82.986299
451211,sg:228b690c61bd457ebde0be8ad663d1ad,Barnes and Noble,3235 Washtenaw Ave,Ann Arbor,MI,48104,US,17349730846,42.258185,-83.696599
311811,sg:985fdcfc0ce24a70bf0f52cbf7d7cc03,Natalie's Bakery,31023 John R Rd,Madison Heights,MI,48071,US,12482467200,42.52067,-83.107051
311811,sg:ff029f6334474892930d04b4e6861479,La Azteca Bakery,1954 Portage St,Kalamazoo,MI,49001,US,12693445644,42.271872,-85.572813
311811,sg:14e39bde5daa44a18dcceafd8c33ee27,BittyCakes Cupcakery,422 Eagle St,South Haven,MI,49090,US,12697677931,42.402495,-86.27501
512131,sg:cfc56f2c86ff49d29b81749f8523e391,Capri Drive In Theater,119 W Chicago Rd,Coldwater,MI,49036,US,15172785628,41.933876,-85.060431
512131,sg:00af42500bc948f588070914332ed238,NCG Cinemas,5775 Beckley Rd Ste 208,Battle Creek,MI,49015,US,12697198441,42.262772,-85.186129
311811,sg:bd63b8154ee848cea91b83166c22a64b,Brothers Baking,27260 Max St,Edwardsburg,MI,49112,US,12696630230,41.789078,-86.094501
451211,sg:e9b610b8c5d04bf9acbf75a8a7ede428,COGnition,269 N Michigan Ave,Beulah,MI,49617,US,12313834095,44.636038,-86.088324
311811,sg:1d748694e5d54572b47d5200d3032e06,Davisburg Bread Company,650 Broadway,Springfield Township,MI,48350,US,12486067510,42.752449,-83.540949
712110,sg:94da41b07ce14e75a50a21c5b6c0bbff,Flushing Area Museum,431 W Main St,Flushing,MI,48433,US,18104870814,43.062638,-83.86176
712110,sg:f5dd9a908b714acd9df3f054e0920217,Michigamme Museum,110 W Main St,Michigamme,MI,49861,US,19063239016,46.535562,-88.108983
712110,sg:6a9f02e4b0b5449c875b56f18f9a5ea7,Waterloo Farm Museum,13493 Waterloo Munith Rd,Grass Lake,MI,49240,US,15175962254,42.379557,-84.179766
712110,sg:c30972c801144284a86e2a317c2e175f,Grosscup Museum Of Anthropology,656 W Kirby St,Detroit,MI,48202,US,,42.358164,-83.072049
512131,sg:115c084a73834328acc969090deca46d,Farmington Civic Theater,33332 Grand River Ave,Farmington,MI,48336,US,12484741951,42.464943,-83.37593
712110,sg:fc36f120b49041d2a148c302a3488e8a,Anonkas Witch Museum,119 N State St,Caro,MI,48723,US,19896737747,43.489231,-83.396483
451211,sg:7f7dcd84529d49dd87281fd703279b30,Green Brain Comics,13936 Michigan Ave,Dearborn,MI,48126,US,,42.321235,-83.180086
311811,sg:94104156f370424e8a32d9d86ac7fa17,Judy's Famous Pies,11 S Huron Rd,Linwood,MI,48634,US,19896974430,43.738384,-83.97585
311811,sg:9f358c8e9f40488db5639062892178c7,Le'cakery Bake Shop,844 N Wayne Rd,Westland,MI,48185,US,17343264151,42.315201,-83.388494
451211,sg:e56b141c591f484aa46b20a8d731cb26,Blessings To You,277 N US Highway 131,Three Rivers,MI,49093,US,12692732985,41.945231,-85.649117
512131,sg:693347aacaaf4e1a82e98190a0a1d8f6,Cracker Jaxx,419 Park Pl,Jackson,MI,49203,US,15177687225,42.244575,-84.395474
712110,sg:9a0c44b14be04f78a0d0b8d34b7d7986,Cedar Springs Historical Museum,60 Cedar St,Cedar Springs,MI,49319,US,16166963335,43.218406,-85.552619
712110,sg:90ab3323551f4470bcb60c438ce22552,Great Lakes Children's Museum,13240 S West Bay Shore Dr # D,Traverse City,MI,49684,US,,44.786175,-85.638222
311811,sg:fbec1b0a2bc74fb4be46ff92a7d945ce,The Bake Shoppe,17416 Savage Rd,Belleville,MI,48111,US,17346992236,42.175769,-83.435283
712110,sg:10230ac48d5d4d6c973f4bc342bfef54,Washington Historic Museum,58230 Van Dyke Rd,Washington,MI,48094,US,15867865304,42.7231,-83.035163
311811,sg:7c85f995c2c7404c8379ec56539dd5ca,Edita's Cakes,30661 Hoover Rd,Warren,MI,48093,US,15867512275,42.520118,-83.008178
712110,sg:cbb08574f1004517b1c3845d85644ccf,Wyandotte Museum Quilters,2610 Biddle Ave,Wyandotte,MI,48192,US,17343247297,42.207395,-83.148877
512131,sg:0c83780ada2345fe86b4a2355412df54,IMAX,44681 Mound Rd,Sterling Heights,MI,48314,US,15862541381,42.622022,-83.060218
311811,sg:f9f36f0f3f19467c87950792cd96cc94,Dexter Bakery,8101 Main St,Dexter,MI,48130,US,17344263848,42.338095,-83.889084
712110,sg:f119c116b8f74c08b30a63590d1082d1,Monroe Historical Museum,28 S Macomb St,Monroe,MI,48161,US,13607930636,41.915632,-83.395092
451211,sg:861c8caee71b46db81bed619682b9622,Barnes and Noble,396 John R Rd,Troy,MI,48083,US,12485775056,42.537632,-83.105658
451211,sg:faf18d5751524dd984a52dd07eb21653,Crazy Wisdom Bookstore & Tea Room,114 S Main St,Ann Arbor,MI,48104,US,17346652757,42.280957,-83.748934
451211,sg:fea4a1444df74da38d34761acaf208bf,The Mitten Word Bookshop,114 W Michigan Ave,Marshall,MI,49068,US,12695588111,42.272355,-84.959386
311811,sg:0c768cec92cc4944ba87afd750e79804,Just Baked,2800 W Big Beaver Rd,Troy,MI,48084,US,,42.562757,-83.183678
512131,sg:6e98b264b0a244daa3278d284eb47655,Celebration! Cinema,1999 Central Park Dr,Okemos,MI,48864,US,,42.727417,-84.421643
311811,sg:70317eaeba9b463bbe065016c8c349ba,The Doughmesstic Baker,103 N Main St,Brooklyn,MI,49230,US,15174160669,42.105991,-84.247402
311811,sg:6f77b35711ef4cee8fc4b1ea49920789,Clarkston Village Bakeshop,10 S Main St,Clarkston,MI,48346,US,12486250677,42.735693,-83.418846
451211,sg:5415d0dd10b543268240771040dff829,Comic City,42727 Ford Rd,Canton,MI,48187,US,17349813561,42.321199,-83.462603
311811,sg:9053b1fd762f435d9595958d4e262e1f,Pinky's Shuga Shack,18929 Schoolcraft,Detroit,MI,48223,US,13138372253,42.386274,-83.22663
451211,sg:877627bd0cc94dac825d56dc385a1fd7,University of Michigan Flint Bookstore,303 S Saginaw St,Flint,MI,48502,US,18107623030,43.017401,-83.691581
311811,sg:1269ed8ad289466d8b2b510ff1f07d34,Mexicantown Bakery,4300 W Vernor Hwy,Detroit,MI,48209,US,13135540001,42.320743,-83.095204
