"safegraph_place_id","parent_safegraph_place_id","location_name","safegraph_brand_ids","brands","top_category","sub_category","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","category_tags"
sg:13d266a4c8e4464489c083b75daed6e4,,Reliteration,,,Book Stores and News Dealers,Book Stores,451211,42.91605,-83.046092,610 S Main St,Almont,MI,48003,US,+18107060220,"{ ""Mon"": [], ""Tue"": [[""10:30"", ""18:00""]], ""Wed"": [[""12:00"", ""18:00""]], ""Thu"": [[""10:30"", ""18:00""]], ""Fri"": [[""10:30"", ""18:00""]], ""Sat"": [[""10:30"", ""18:00""]], ""Sun"": [] }",
sg:b566bbbb2f0c47cda3d95f2260fbe309,,Museum Of Contemporary Art Detroit,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.415541,-83.136767,4001 W McNichols Rd,Detroit,MI,48221,US,,,
sg:ebc2da8167c84ab5b5f0eea561653f34,,The Outer Limits,,,Book Stores and News Dealers,Book Stores,451211,42.92784,-85.694539,1120 Burton St SW,Wyoming,MI,49509,US,+16162046716,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [] }",
sg:0529786313b0420ba55af0a67acf8a18,,Sparta Civic Center,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,43.162271,-85.707435,75 N Union St,Sparta,MI,49345,US,+16168879111,,
sg:283566c43eba415a9c3e9523943ea592,sg:7d23de5d1ecd48db9bab01d4bd0af303,King Arthur's Pasties,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.02406,-83.732438,1261 N Ballenger Hwy,Flint,MI,48504,US,+18102340350,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [] }",
sg:1baf1b41154345d8b6518fd37edd5de2,,Listen To HIS Heartbeat,,,Book Stores and News Dealers,Book Stores,451211,41.967358,-84.045971,5800 Wisner Hwy,Adrian,MI,49221,US,+15172637068,"{ ""Mon"": [[""13:30"", ""16:00""]], ""Tue"": [[""13:30"", ""16:00""]], ""Wed"": [[""13:30"", ""16:00""]], ""Thu"": [[""13:30"", ""16:00""]], ""Fri"": [[""13:30"", ""16:00""]], ""Sat"": [], ""Sun"": [] }",
sg:5743cbd11c2547eb94c851494355fd34,,Main Street Cafe & Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.829656,-83.270267,15 S Main St,Pigeon,MI,48755,US,+19894533663,,
sg:36696908e66b4ff8aeadb285dd5733df,,Top Tier Cakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,44.67323,-85.652804,Valley View Dr,Traverse City,MI,49685,US,+12314990133,,
sg:30c931dae97c4d9881914db49b57a790,,Rochester Hills Museum At Van Hoosen Farm,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.696297,-83.115885,1005 Van Hoosen Rd,Rochester Hills,MI,48306,US,+12486564663,,
sg:a19455b79ab444259d19aa941ee49621,,Warren Bakery & Market,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.343857,-83.201471,16010 W Warren Ave,Detroit,MI,48228,US,+13135812222,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [], ""Sun"": [] }",
sg:940a6926fc014273a4e2d37801d28cec,,Belman's Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.935299,-85.692392,1028 Chicago Dr SW,Wyoming,MI,49509,US,+16162480113,"{ ""Mon"": [[""15:00"", ""20:00""]], ""Tue"": [[""9:00"", ""20:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",
sg:8f84d1e988434350a47f04baf562d753,,Monica's Gourmet Cookies,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.908931,-85.576512,3668 29th St SE,Grand Rapids,MI,49512,US,+16169777200,"{ ""Mon"": [[""9:00"", ""17:30""]], ""Tue"": [[""9:00"", ""17:30""]], ""Wed"": [[""9:00"", ""17:30""]], ""Thu"": [[""9:00"", ""17:30""]], ""Fri"": [[""9:00"", ""17:30""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",
sg:a1911f14e873496aa106d31091f63795,,MJR Digital Cinemas,SG_BRAND_ab49d1ea4009e85e1da3e0071bd568b5,MJR Digital Cinemas,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.660429,-83.434159,7501 Highland Rd,Waterford,MI,48327,US,,,
sg:d7cb99d43d9e4f6386177972ed871ac4,,Yellow Book USA,,,Book Stores and News Dealers,Book Stores,451211,42.737727,-84.658709,7335 Westshire Dr Ste 103,Lansing,MI,48917,US,+15176226300,,
sg:ac63c63584a6444c93319d226ab8fed8,,Museum Of Anthropology,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.243248,-83.737249,3003 S State St # G395,Ann Arbor,MI,48109,US,,,
sg:a8df01014d6e499db553761f63e3bb0b,,Perfection Bakeries,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.055758,-85.587618,5241 Plainfield Ave NE,Grand Rapids,MI,49525,US,+16163613367,,
sg:2787134ed3f04e84ad935f8cde4f30fb,,Union Street Station,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,44.763392,-85.623484,117 S Union St,Traverse City,MI,49684,US,+12319411930,,
sg:c700bc45165a4887804267dd71bd5130,,Third Coast Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,44.758084,-85.57761,523 Munson Ave,Traverse City,MI,49686,US,+12314218696,"{ ""Mon"": [], ""Tue"": [[""7:00"", ""15:00""]], ""Wed"": [[""7:00"", ""15:00""]], ""Thu"": [[""7:00"", ""15:00""]], ""Fri"": [[""7:00"", ""15:00""]], ""Sat"": [[""7:00"", ""15:00""]], ""Sun"": [] }",
sg:dbc3d818a35e4103aab04c2a2bb2001f,,Ford Wyoming Drive in,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.330941,-83.160332,10400 Ford Rd,Dearborn,MI,48126,US,+13138466910,"{ ""Mon"": [[""0:00"", ""3:00""], [""19:30"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""19:30"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""19:30"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""19:30"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""19:30"", ""24:00""]], ""Sat"": [[""0:00"", ""3:00""], [""19:30"", ""24:00""]], ""Sun"": [[""0:00"", ""3:00""], [""19:30"", ""24:00""]] }",
sg:d0de1307e2134a0482e2a35f00c5eca9,,The Bakery Shoppe,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,45.8165,-88.066298,700 River Ave,Iron Mountain,MI,49801,US,+19067745000,"{ ""Mon"": [[""7:00"", ""17:00""]], ""Tue"": [[""7:00"", ""17:00""]], ""Wed"": [[""7:00"", ""17:00""]], ""Thu"": [[""7:00"", ""17:00""]], ""Fri"": [[""7:00"", ""17:00""]], ""Sat"": [[""7:00"", ""12:00""]], ""Sun"": [] }",
sg:ee59afe1e09a4afb9f829a3b1b0c12b8,sg:0ead11de8dff4eb1a43b849671d230de,Go Games,,,Book Stores and News Dealers,Book Stores,451211,42.702476,-83.298584,4288 Baldwin Rd Spc Great,Auburn Hills,MI,48326,US,+12486394810,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",
sg:2175fb58d34c4860a1e111f3258a88a2,,Super Cream Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.883876,-85.70338,1560 44th St SW,Wyoming,MI,49509,US,+16162490605,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""20:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""9:00"", ""18:00""]] }",
sg:06e5b0d264c145d5af347bc00c3e4db7,,MJR Digital Cinemas,SG_BRAND_ab49d1ea4009e85e1da3e0071bd568b5,MJR Digital Cinemas,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.67305,-82.83768,50675 Gratiot Ave,Chesterfield,MI,48051,US,+15865982500,"{ ""Mon"": [[""9:30"", ""22:30""]], ""Tue"": [[""9:30"", ""22:30""]], ""Wed"": [[""9:30"", ""22:30""]], ""Thu"": [[""9:30"", ""22:30""]], ""Fri"": [[""9:30"", ""22:30""]], ""Sat"": [[""9:30"", ""22:30""]], ""Sun"": [[""9:30"", ""22:30""]] }",
sg:694e5f55a2034cddaaf609a3f41ff1b4,,Baker's Nook,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.16042,-83.79522,901 W Michigan Ave,Saline,MI,48176,US,,"{ ""Mon"": [[""6:00"", ""16:00""]], ""Tue"": [[""6:00"", ""17:00""]], ""Wed"": [[""6:00"", ""19:00""]], ""Thu"": [[""6:00"", ""17:00""]], ""Fri"": [[""6:00"", ""17:00""]], ""Sat"": [[""6:00"", ""16:00""]], ""Sun"": [] }",
sg:5d02b42acf444c828f33167f0d85b127,,Seams Like New,,,Book Stores and News Dealers,Book Stores,451211,45.027557,-84.675108,130 W Main St,Gaylord,MI,49735,US,+19894482288,"{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [] }",
sg:6f6d18d68ab3434b9378ddfb6043995c,,Ackroyd's Scottish Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.399858,-83.295082,25566 5 Mile Rd,Redford,MI,48239,US,+13135321181,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",
sg:a35f5dd9d0964671877c5c9ffd8f7a11,,Library & Educational Services,,,Book Stores and News Dealers,Book Stores,451211,41.840991,-86.359972,15437 N Red Bud Trl,Buchanan,MI,49107,US,+12696951800,,
sg:80a9d584beaa4f2884547827974f8cea,,Brooks Books,,,Book Stores and News Dealers,Book Stores,451211,42.214178,-83.168208,1234 Ford Ave,Wyandotte,MI,48192,US,,,
sg:fcc90499c0da43038ff3bfe0b76eef4d,,Smallcakes,SG_BRAND_b30c1793e7a85ff88c1f59db32b9b728,Smallcakes,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.826596,-84.543619,13070 Old U.S. 27,Dewitt,MI,48820,US,,"{ ""Mon"": [[""10:30"", ""20:00""]], ""Tue"": [[""10:30"", ""20:00""]], ""Wed"": [[""10:30"", ""20:00""]], ""Thu"": [[""10:30"", ""20:00""]], ""Fri"": [[""10:30"", ""20:00""]], ""Sat"": [[""10:30"", ""20:00""]], ""Sun"": [] }",
sg:a640b94280d14d43aff0f28cacb2e9d9,,Sorella's Custom Cakes,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.398921,-83.352994,31236 5 Mile Rd,Livonia,MI,48154,US,+17345255544,"{ ""Mon"": [], ""Tue"": [[""12:00"", ""17:00""]], ""Wed"": [[""12:00"", ""17:00""]], ""Thu"": [[""12:00"", ""18:00""]], ""Fri"": [[""12:00"", ""18:00""]], ""Sat"": [[""9:00"", ""15:00""]], ""Sun"": [] }",
sg:c30972c801144284a86e2a317c2e175f,,Grosscup Museum Of Anthropology,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.358164,-83.072049,656 W Kirby St,Detroit,MI,48202,US,,,
sg:ff029f6334474892930d04b4e6861479,,La Azteca Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.271861,-85.572898,1954 Portage St,Kalamazoo,MI,49001,US,+12693445644,,
sg:1b0f15486e9546c1bcabe04bbda385d9,,Buy Local Michigan,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,43.373729,-85.482244,5510 Maple Hill Rd,Howard City,MI,49329,US,+12312509624,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:075635532ccf4a5da7ea069c6ad9e87b,,Holland Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.788647,-86.108715,31 W 10th St,Holland,MI,49423,US,+16163929084,,
sg:03e523193f884c74b200c3def4d325ea,,Gram's Pasties,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,45.746073,-87.083989,2418 Ludington St,Escanaba,MI,49829,US,+19067867363,"{ ""Mon"": [[""9:00"", ""18:30""]], ""Tue"": [[""9:00"", ""18:30""]], ""Wed"": [[""9:00"", ""18:30""]], ""Thu"": [[""9:00"", ""18:30""]], ""Fri"": [[""9:00"", ""18:30""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""11:00"", ""15:00""]] }",
sg:63a38909e22f4eb0874302e7c4a6ff28,,BT'S Executive Club,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.319903,-83.182553,14417 Michigan Ave,Dearborn,MI,48126,US,+13135843600,"{ ""Mon"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]] }",
sg:097e8843bb85425a85094469253d11ea,,Rad Raptor Comics,,,Book Stores and News Dealers,Book Stores,451211,41.900691,-84.035605,209 N Main St Ste 1,Adrian,MI,49221,US,+15177594102,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""18:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""11:00"", ""18:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [] }",
sg:6908bf9838c44216a78fc376eb8a99d6,,Farwell Area Historical Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.834981,-84.868835,221 W Main St,Farwell,MI,48622,US,+19895880580,,
sg:f7e5afbec3c4422494d982615010b42f,,Sanctum Sanctorum Comics and Oddities,,,Book Stores and News Dealers,Book Stores,451211,42.392481,-83.469268,15071 Northville Rd,Plymouth,MI,48170,US,+12487168288,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:686177c8bc454c1284762b7fa5ceebc4,,Tardy's Collectors Corner Inc,,,Book Stores and News Dealers,Book Stores,451211,42.92689,-85.648337,2009 Eastern Ave SE,Grand Rapids,MI,49507,US,+16162477828,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""17:00""]], ""Wed"": [[""10:30"", ""19:30""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""17:00""]], ""Sun"": [] }",
sg:06680a1965934cf5a2d064c59dd5d0d4,,Baffo's Enterprise,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.173587,-83.189848,18556 Fort St,Riverview,MI,48193,US,+17342816753,,
sg:372e9f55f87a4889a440e6814443c2fa,,IMAX,SG_BRAND_32c968bb1e341ec64fd75b776fdcc269,IMAX,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.428408,-83.430614,19500 Haggerty Rd,Livonia,MI,48152,US,+17345423191,,
sg:3536e47ec0de4db3a1ac816ea6fa9f04,,Specialty Books,,,Book Stores and News Dealers,Book Stores,451211,42.570581,-82.951414,16777 Forestview Dr,Clinton Township,MI,48036,US,+15862867180,,
sg:3725cb7d7d4f4c238183b86a80f3bb7a,,Sara Lee Bakery Group,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.210499,-83.292926,26203 Northline Rd,Taylor,MI,48180,US,+17349469826,,
sg:4f7098e3039b49468584ff2abdd9622f,,Kimberly's Escape,,,Book Stores and News Dealers,Book Stores,451211,42.007641,-83.95056,313 N Union St,Tecumseh,MI,49286,US,+17346746630,,
sg:67814b254dc64bd6a6a2da1197fceb11,,Christine's Cakes And Pastries,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.633437,-82.975283,45883 Hayes Rd,Shelby Township,MI,48315,US,+15865665545,"{ ""Mon"": [[""7:00"", ""16:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [] }",
sg:ae95c00d1dc143adbafc6b96af8ab080,,Ypsilanti Automotive Heritage Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.245786,-83.608071,100 E Cross St,Ypsilanti,MI,48198,US,+17344825200,,
sg:9c9d8a97c9a1489aa3cb42c64ba01ae6,,Chamsine Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.32639,-83.313373,27532 Ford Rd,Garden City,MI,48135,US,+17342666100,"{ ""Mon"": [[""6:00"", ""15:00""]], ""Tue"": [[""6:00"", ""15:00""]], ""Wed"": [[""6:00"", ""15:00""]], ""Thu"": [[""6:00"", ""15:00""]], ""Fri"": [[""6:00"", ""15:00""]], ""Sat"": [[""6:00"", ""16:00""]], ""Sun"": [[""6:00"", ""16:00""]] }",
sg:ace18ad3601c4015a644525509f98d5e,,Traffic Light,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.609396,-82.859818,24500 Henry B Joy Blvd,Mount Clemens,MI,48043,US,+15864688900,"{ ""Mon"": [[""11:00"", ""24:00""]], ""Tue"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Wed"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Thu"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Fri"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""1:00""]] }",
sg:d654c4ca4218403aaebb0d81303eb0b6,,Gardner House Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.241605,-84.752515,509 S Superior St,Albion,MI,49224,US,+15176295100,,
sg:d62c6c567e884609a288d74e9f347068,,GQT Holland 7,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.779039,-86.079743,500 S Waverly Rd,Holland,MI,49423,US,+16165467469,"{ ""Mon"": [[""0:00"", ""0:30""], [""10:30"", ""24:00""]], ""Tue"": [[""0:00"", ""0:30""], [""10:30"", ""24:00""]], ""Wed"": [[""0:00"", ""0:30""], [""10:30"", ""24:00""]], ""Thu"": [[""0:00"", ""0:30""], [""10:30"", ""24:00""]], ""Fri"": [[""0:00"", ""0:30""], [""10:30"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""10:30"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""10:30"", ""24:00""]] }",
sg:1c85f65d036644d3be3d9ba584f7133f,,Kolache Kitchen,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.999328,-84.171089,107 W Mason St,Owosso,MI,48867,US,+19897292700,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [] }",
sg:123a01425863424e832cc69c45ad4f06,,Cottage Used Books,,,Book Stores and News Dealers,Book Stores,451211,42.909316,-83.500907,8331 S State Rd,Goodrich,MI,48438,US,+18103474240,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""12:00"", ""20:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""12:00"", ""16:00""]] }",
sg:e5e62363cbe343359c7f9dd815038fda,,Lakeshore Museum Center,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.233749,-86.25261,430 W Clay Ave,Muskegon,MI,49440,US,,,
sg:f7558a6653f840049529969c689d3640,,Countryside Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.10404,-84.728542,2204 29 Mile Rd,Homer,MI,49245,US,,,
sg:37533982de8145aca3123862387036d3,,Harley's Gentlemen's Club,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.108847,-85.974742,105 N Phelps St,Decatur,MI,49045,US,+12694237567,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""7:00"", ""14:00""]], ""Thu"": [[""7:00"", ""14:00""]], ""Fri"": [[""7:00"", ""14:00""]], ""Sat"": [[""7:00"", ""14:00""]], ""Sun"": [] }",
sg:58237635d84d4679ae5d2ae3f1b9d200,,Twisted Sugar,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.689295,-84.284272,146 W Grand River Ave,Williamston,MI,48895,US,+15179966363,"{ ""Mon"": [], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""18:00""]], ""Sat"": [[""8:00"", ""14:00""]], ""Sun"": [] }",
sg:6421e5a588c946da862b4fa3c2e7386d,,Yankee Air Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.239131,-83.508261,47884 D Street,Ypsilanti,MI,48197,US,+17344834030,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""16:00""]], ""Wed"": [[""10:00"", ""16:00""]], ""Thu"": [[""10:00"", ""16:00""]], ""Fri"": [[""10:00"", ""16:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [[""11:00"", ""16:00""]] }",
sg:36f9a2b2facf4f34afabd2ab0b293707,,On the Rise Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.390137,-83.006621,6110 McClellan St,Detroit,MI,48213,US,,,
sg:4e0c8fa767844febb58d8eb6b8477b71,,Savory Foods,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.945606,-85.674985,900 Hynes Ave SW,Grand Rapids,MI,49507,US,+16162412583,,
sg:e063a4c02dfb46568f9af813f4491631,,Metropolitan Museum Of Design Detroit,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.33473,-83.047252,1274 Library St Ste 300,Detroit,MI,48226,US,,,
sg:8cf936fecd744dbca2f7e24796e598b3,,SweetCakes and CheeseCakes,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.110186,-84.310205,5890 Jefferson Rd,Clarklake,MI,49234,US,+15172626929,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:c63eb8c839194526ae1386095f95820c,,The Family Bookshelf,,,Book Stores and News Dealers,Book Stores,451211,44.725205,-84.05094,1511 N Abbe Rd,Fairview,MI,48621,US,+19898485400,,
sg:b94c12d3674b4cbc9a26a45fd9b29b95,,Michigan Lottery Ampitheater Freedom Hill,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.566475,-82.975789,14900 Metropolitan Pkwy,Sterling Heights,MI,48312,US,+15862689700,,
sg:b6931abee4974ca286fea2a87b15dfec,,Balkan Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.560732,-82.870283,35791 Harper Ave,Clinton Township,MI,48035,US,+15867460762,,
sg:c88576b71009428e896dc449bd6a760d,,The Ice Cream Shoppe,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,45.996031,-84.362064,38 Hodeck St,Cedarville,MI,49719,US,+19064845525,,
sg:2e52ea0995c24134a5a37fea6f2216b3,,Holsum Bread,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.236468,-84.377553,2100 Enterprise St,Jackson,MI,49203,US,,,
sg:193353708e3e484c81e6c2525fbaa69a,,Playhouse Club,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.208559,-83.326227,13201 Middlebelt Rd,Romulus,MI,48174,US,+17349413100,"{ ""Mon"": [[""12:00"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""19:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""]] }",
sg:f56dc006dd8a42ad9b24587a57841748,,Kalamazoo State Theatre,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.288324,-85.583231,404 S Burdick St,Kalamazoo,MI,49007,US,+12693456500,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""11:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",
